datetime,airTemperature,airTemeratureDiff,atmosphericPressure,atmosphericPressureDiff,gustSpeed,gustSpeedDiff,precipitation,relativeHumidity,relativeHumidityDiff,solarRadiation,windSpeed,windSpeedDiff,windDirection,windDirectionDiff,soilMoisture,peopleIn,peopleOut,new,current,total,nonNegDifCount1,nonNegDifCount2,nonNegDigActivity,pademelon,red_necked_wallaby,great_barred_frog,yellow_throated_scrubwren,noisy_pitta
26/03/2024 0:00,18.7,0.1,96.34,-0.02,2.56,0.65,0,98.6,-0.5,,0.88,0.02,203.4,7.1,48.9,na,na,0,0,0,0,0,0,6,1,9,5,4
26/03/2024 1:00,18.6,0,96.27,-0.02,2.43,0.6,0,98.8,-0.2,,1.06,-0.03,202,-3.8,48.21,na,na,0,0,0,0,0,0,6,5,2,1,12
26/03/2024 2:00,18.5,0,96.23,-0.02,1.97,0.41,0.017,99,0.1,,0.97,0.15,198.1,0.3,47.82,na,na,0,0,0,0,0,0,0,6,0,3,2
26/03/2024 3:00,18.5,0,96.2,-0.01,2.56,0.6,0,99,0,,1.54,0.67,209.3,4.5,48.9,na,na,0,0,0,0,0,0,4,5,4,1,2
26/03/2024 4:00,18.4,0,96.17,-0.01,2.32,-0.05,0,99.1,-0.1,,1.26,0.11,199.9,1.4,48.9,na,na,0,0,0,0,0,0,3,1,0,1,2
26/03/2024 5:00,18.5,0,96.21,0.01,2.12,0.08,0.017,98.9,0,,1.19,-0.05,195.6,-9.9,51.94,0,0,0,0,0,0,0,0,6,0,8,4,9
26/03/2024 6:00,18.5,0,96.24,0.01,2.51,-0.16,0,99,0,,1.58,-0.25,198.3,-0.4,49.39,3,6,0,0,0,0,0,0,5,2,14,6,9
26/03/2024 7:00,18.5,0.1,96.3,0.02,2.38,-0.26,0.017,99.4,-0.2,,1.34,-0.4,198,-1.5,47.92,15,11,1,0,0,5,3,8,1,0,0,4,7
26/03/2024 8:00,18.6,0,96.33,0.01,3.15,0.47,0,100,0,,1.81,-0.17,199.1,1.3,47.72,6,6,10,4,1,0,0,0,1,2,5,0,12
26/03/2024 9:00,18.8,-0.2,96.36,0.01,2.81,0.1,0,100,0,,1.41,0.03,196.4,-3.5,47.82,40,35,11,-4,0,5,0,5,0,3,4,4,13
26/03/2024 10:00,18.9,0.2,96.35,-0.01,2.15,-0.8,0.017,100,0,,1.22,-0.1,201,2.2,46.74,54,39,34,9,5,7,7,14,2,3,11,1,14
26/03/2024 11:00,19.1,0,96.3,-0.03,1.55,-0.54,0,100,0,,1.08,-0.21,198.6,-1.8,48.32,44,52,13,-4,3,24,20,44,1,2,11,2,1
26/03/2024 12:00,19.7,-0.2,96.22,-0.02,1.7,-0.6,0.017,100,0,,0.74,-0.02,197.9,3.1,48.71,29,32,19,2,2,29,24,53,5,5,14,3,14
26/03/2024 13:00,20.3,0,96.17,-0.02,1.53,0.05,0,100,0,,0.67,-0.05,195.3,-5.9,49.7,18,16,3,-7,1,10,6,16,5,1,5,6,13
26/03/2024 14:00,20.4,-0.2,96.11,-0.02,1.12,-0.2,0,100,0,,0.45,-0.05,227.8,17.7,49.99,20,23,19,9,4,11,8,19,1,2,6,0,13
26/03/2024 15:00,20.5,0.2,96.09,0,1.72,0.36,0.017,99.9,-0.1,,0.56,-0.02,228.6,8.8,49.69,21,20,8,-9,23,12,14,26,1,1,11,6,13
26/03/2024 16:00,20.1,0,96.09,0,1.42,-1.03,0,99.2,-0.8,,0.59,-0.13,227,4.7,48.91,2,2,10,2,0,0,0,0,3,1,1,0,11
26/03/2024 17:00,19.9,-0.1,96.12,0,1.6,-0.68,0,98,-0.1,,0.61,-0.05,252.9,50.9,47.83,0,0,0,-2,1,0,0,0,5,5,14,4,14
26/03/2024 18:00,19.7,0,96.15,0,1.89,-0.19,0.017,97.8,-0.3,,0.66,-0.01,205.7,-18.8,52.24,na,na,0,0,0,0,0,0,0,2,10,3,14
26/03/2024 19:00,19.7,0,96.22,0.01,1.82,0.47,0,98,-0.1,,0.75,0.16,183.2,-12,54.31,na,na,0,0,0,0,0,0,2,3,6,4,14
26/03/2024 20:00,19.6,0,96.28,0.01,2.41,-0.18,0.017,98.4,0.3,,0.85,0.17,187.9,12.5,54.7,na,na,0,0,0,0,0,0,2,5,10,4,2
26/03/2024 21:00,19.6,0,96.32,0.01,1.26,-0.19,0,98.3,0.1,,0.78,0.02,197.4,6.5,51.36,na,na,0,0,0,0,0,0,0,5,4,3,10
26/03/2024 22:00,19.5,0,96.32,0.01,1.49,-0.02,0,98.2,0,,1.06,-0.11,194.3,1.2,49.99,na,na,0,0,0,0,0,0,4,2,1,3,8
26/03/2024 23:00,19.5,0,96.3,-0.01,1.63,0.12,0.017,98.4,0,,1.21,0.11,191.7,0.1,51.07,na,na,0,0,0,0,0,0,1,0,13,1,6
27/03/2024 0:00,19.5,0,96.27,-0.01,1.83,0.15,0,98.6,0.3,,1.01,0.02,181.4,-4.2,49.3,na,na,0,0,0,0,0,0,2,3,0,3,9
27/03/2024 1:00,20,0,96.2,-0.02,0.62,0.06,0,98.4,0.1,,0.26,0.04,117,0,48.91,na,na,0,0,0,0,0,0,0,3,7,6,3
27/03/2024 2:00,19.6,-0.3,96.16,-0.01,1.55,0.44,0.017,99.8,1,,0.82,0.37,167.5,44.4,48.51,na,na,0,0,0,0,0,0,3,0,9,0,3
27/03/2024 3:00,19.7,0.1,96.15,-0.01,1.86,-0.09,0,98.3,-0.3,,0.75,-0.47,161.1,-27.1,51.06,na,na,0,0,0,0,0,0,6,3,3,1,1
27/03/2024 4:00,20.1,0.1,96.17,0.01,0.87,-0.03,0,98,-0.2,,0.31,-0.02,353.4,350.9,50.87,na,na,0,0,0,0,0,0,2,0,6,6,4
27/03/2024 5:00,20.2,0,96.2,0.02,1.01,0.44,0.017,98.7,0,,0.35,0.09,92.6,-29.2,49.4,0,0,0,0,0,0,0,0,2,2,13,4,0
27/03/2024 6:00,20.2,0,96.23,0.01,1.46,-0.23,0,99,0.3,,0.62,0.01,95.7,-4.1,56.37,4,7,0,0,0,0,0,0,5,6,2,2,13
27/03/2024 7:00,19.3,0,96.34,0.05,2.46,-0.45,0.017,99.9,0.9,,0.95,-0.07,64.9,-7.4,55.09,13,15,0,0,0,0,4,4,2,3,13,3,1
27/03/2024 8:00,18.9,-0.2,96.43,0.03,3.2,0.43,0,100,0,,0.96,-0.04,82.6,-2.9,55.28,2,2,11,9,0,0,0,0,0,3,0,1,9
27/03/2024 9:00,19.9,0.1,96.49,0,1.1,-0.49,0,100,0,,0.47,-0.19,85.6,4.5,52.15,18,12,15,-9,7,2,0,2,0,5,6,3,9
27/03/2024 10:00,20,-0.3,96.46,-0.01,1.31,-0.61,0.017,100,0,,0.54,-0.06,80.6,-8.8,51.06,29,22,4,1,0,6,5,11,0,3,0,6,12
27/03/2024 11:00,20.1,-0.3,96.45,-0.01,1.9,0.77,0,100,0,,0.63,0.13,83.1,-4.2,49.11,46,25,14,-1,0,14,16,30,0,1,2,4,11
27/03/2024 12:00,20.2,0.1,96.41,-0.01,1.18,-0.25,0,100,0,,0.49,-0.06,81.1,-0.9,48.71,39,52,9,7,0,17,17,34,3,0,4,0,12
27/03/2024 13:00,20.2,-0.2,96.36,0,1.47,-0.92,0.017,100,0,,0.62,-0.02,117.6,20.2,48.32,21,18,14,-3,1,18,20,38,0,2,11,4,12
27/03/2024 14:00,20.4,-0.6,96.32,0,5.02,1.75,0,100,0,,0.89,0.19,103.1,-7.5,50.09,25,32,6,-4,1,12,17,29,6,2,9,3,5
27/03/2024 15:00,19.9,0.1,96.33,-0.01,7.38,3.11,0.017,99.3,-0.7,,1.38,0.06,120.4,1.5,51.07,12,10,0,0,0,6,4,10,5,6,2,6,13
27/03/2024 16:00,19.3,-0.4,96.38,0.03,3.69,1.23,0,100,1.3,,0.96,0.13,115,36.7,50.09,3,3,9,0,3,5,0,5,5,6,4,6,2
27/03/2024 17:00,19.6,0.3,96.42,0.01,5.28,0.65,0,96.8,-0.7,,1.35,-0.26,126.6,-0.1,49.5,0,0,2,0,0,0,0,0,3,5,11,1,5
27/03/2024 18:00,20,0.1,96.48,0.01,2.97,0.98,0.017,97.2,-0.1,,0.86,0.08,116,40.4,49.3,na,na,0,0,0,0,0,0,3,0,11,5,5
27/03/2024 19:00,20,0.1,96.56,0.02,4.14,-1,0,97.8,-0.1,,1.24,-0.19,136.9,11.4,48.52,na,na,0,0,0,0,0,0,4,1,12,5,2
27/03/2024 20:00,19.6,0,96.64,0.01,4.24,-3.62,0,98.5,-0.6,,1.28,-0.32,131.1,8,47.93,na,na,0,0,0,0,0,0,2,1,7,0,5
27/03/2024 21:00,19.7,0.1,96.66,0.01,3.35,-0.55,0.017,97,-0.7,,1.17,-0.53,109.6,-24.4,48.32,na,na,0,0,0,0,0,0,0,4,3,4,13
27/03/2024 22:00,20,0.1,96.64,0,1.84,-0.17,0,98.1,-0.5,,0.7,0.05,11.6,-347.9,48.23,na,na,0,0,0,0,0,0,0,2,9,4,0
27/03/2024 23:00,19.7,-0.1,96.6,0,1.58,-0.04,0,99.1,0.1,,0.56,-0.07,39.9,29.6,47.83,na,na,0,0,0,0,0,0,5,4,9,0,3
28/03/2024 0:00,20.2,0.5,96.56,-0.01,3.18,1.44,0,96.2,-2.8,,0.85,0.14,78.3,25,47.73,na,na,0,0,0,0,0,0,0,1,8,6,0
28/03/2024 1:00,19.1,-1,96.51,-0.03,4.76,1.09,0,100,1.6,,1.23,0.55,127,97.5,47.34,na,na,0,0,0,0,0,0,3,2,13,6,6
28/03/2024 2:00,19.1,0.1,96.47,-0.01,4.42,0.3,0,98,-0.6,,1.17,-0.03,147.4,30.1,48.71,na,na,0,0,0,0,0,0,2,0,9,2,7
28/03/2024 3:00,19.6,0,96.43,-0.01,3.57,-1.38,0.017,98.1,1.2,,1.49,0.22,182.6,49.2,51.06,na,na,0,0,0,0,0,0,5,0,7,5,14
28/03/2024 4:00,19.6,0,96.44,0,5.35,1.48,0,98.8,0.2,,1.53,0.11,140.8,-29.9,50.09,na,na,0,0,0,0,0,0,1,6,12,4,14
28/03/2024 5:00,19.6,0.1,96.47,0.01,5.75,1.76,0,97.8,-0.8,,1.64,0.19,111.8,-5.6,49.01,0,0,0,0,0,0,0,0,0,5,2,5,9
28/03/2024 6:00,19.6,0,96.53,0.01,3.35,-2.39,0,97.1,0,,1.21,-0.26,149,18.9,48.71,13,14,8,0,1,0,0,0,0,6,14,3,1
28/03/2024 7:00,19.8,-0.1,96.57,0,4.24,0.47,0,99.1,1.6,,1.5,0.21,154.5,0.5,47.93,8,6,0,0,0,1,5,6,2,5,13,0,9
28/03/2024 8:00,20.1,-0.1,96.63,-0.02,3.86,0.16,0,100,0,,1.39,0.2,136.6,0.7,47.83,2,2,10,4,0,0,0,0,1,2,13,4,6
28/03/2024 9:00,21.8,0.4,96.68,-0.01,5.46,0.52,0.017,96.7,-1.9,,1.29,0.11,138.2,-21,47.64,25,15,27,-1,3,0,0,0,0,4,10,5,3
28/03/2024 10:00,22.9,0,96.69,-0.01,2.14,-3.9,0,93,0.7,,0.78,-0.44,140.2,0.1,47.34,32,25,25,-2,4,20,31,51,4,0,2,5,5
28/03/2024 11:00,22.7,-1.1,96.64,-0.01,3.67,0.35,0.017,93.1,7,,0.86,-0.07,163.1,13,47.34,58,39,36,8,8,3,26,29,5,2,14,1,13
28/03/2024 12:00,23.6,-0.6,96.59,-0.01,2.28,-1.17,0,87.4,4.3,,0.83,-0.07,149.7,28.2,46.85,38,47,41,-4,11,5,41,46,4,1,10,6,12
28/03/2024 13:00,23.7,-1.5,96.55,-0.01,3.41,0.57,0,83.5,3.8,,1.11,0.37,122.1,17.5,46.85,57,57,62,2,54,11,39,50,0,6,10,3,1
28/03/2024 14:00,23.6,1.1,96.5,-0.02,5.06,0.61,0.017,80.9,-5.4,,1.19,0.22,123.3,-4.6,46.66,29,43,30,-1,26,31,32,63,5,0,12,4,7
28/03/2024 15:00,23.4,-0.4,96.48,-0.01,2.96,0.67,0,79.8,-1.8,,0.84,-0.03,116.6,0.7,46.66,16,21,36,4,13,11,11,22,6,1,5,0,12
28/03/2024 16:00,22,-0.1,96.52,0,5.21,1.43,0,81.4,1.9,,1.4,0.22,128.3,6,46.35,0,0,10,-9,7,2,5,7,5,5,0,3,2
28/03/2024 17:00,20.8,-0.3,96.59,0.02,3.19,-4.04,0,82.8,1.4,,1.24,-0.44,122.5,12.6,46.06,0,0,4,-1,0,0,0,0,2,3,11,6,5
28/03/2024 18:00,20.1,-0.1,96.63,0,2.99,-0.74,0.017,85.1,0.1,,0.99,-0.11,197.6,-2.2,46.25,na,na,1,0,0,0,0,0,0,0,7,3,2
28/03/2024 19:00,20.1,0.3,96.68,0.02,3.61,0.63,0,85.1,-2,,1.36,0.21,147.9,-77.6,46.06,na,na,0,0,0,0,0,0,2,6,13,1,1
28/03/2024 20:00,19.7,0.2,96.74,0.01,3.68,0.8,0,86.6,-0.7,,1.26,0,199.9,14.7,45.86,na,na,0,0,0,0,0,0,2,2,5,5,14
28/03/2024 21:00,19.7,0,96.78,0.01,2.91,-1,0.017,87.3,0.2,,1.17,-0.09,232.2,51,45.86,na,na,0,0,0,0,0,0,5,1,10,1,3
28/03/2024 22:00,19.8,-0.1,96.79,0.01,3.23,-0.96,0,86,0.3,,1.22,-0.1,199,12.2,45.66,na,na,0,0,0,0,0,0,6,5,13,5,9
28/03/2024 23:00,19.5,-0.2,96.78,-0.01,3.61,0.52,0,88.3,1.7,,1.19,0.14,228.9,35.8,45.56,na,na,0,0,0,0,0,0,4,6,11,3,8
29/03/2024 0:00,19.5,0.1,96.76,-0.02,3.86,-0.64,0,87.9,0.1,,1.3,0.02,186.7,-52,45.37,na,na,0,0,0,0,0,0,3,1,13,5,13
29/03/2024 1:00,19.4,-0.3,96.75,-0.02,5.8,1.11,0.017,88.1,1.2,,1.66,0.18,141.7,-16.9,45.37,na,na,0,0,0,0,0,0,6,1,1,5,8
29/03/2024 2:00,19.4,-0.2,96.72,-0.02,4.07,-0.73,0,86.6,0,,1.37,0.02,152.5,10.6,45.37,na,na,0,0,0,0,0,0,4,5,13,1,1
29/03/2024 3:00,18.9,0,96.7,0.01,3.8,0.29,0,88.5,0.3,,1.37,-0.11,167.6,-15.1,45.26,na,na,0,0,0,0,0,0,5,2,6,2,9
29/03/2024 4:00,19,0.1,96.71,0.01,6.13,2.67,0.017,88.2,-0.3,,1.34,-0.05,166.2,-37.8,45.07,na,na,0,0,0,0,0,0,6,3,5,2,0
29/03/2024 5:00,18,-0.4,96.81,0.04,2.95,-0.01,0,91.1,2,,1.5,0.09,219.3,8,45.17,0,0,0,0,0,0,0,0,5,5,2,5,4
29/03/2024 6:00,17.7,0,96.86,0.01,2.79,-0.23,0,92.4,0.5,,1.35,-0.11,205.6,-1.3,44.98,5,4,10,2,0,0,0,0,0,1,4,6,11
29/03/2024 7:00,17.6,-0.2,96.9,0,4.03,0.03,0,97.6,3.3,,1.9,0.46,199.1,-6.2,44.97,6,6,16,-1,8,1,2,3,2,3,9,2,10
29/03/2024 8:00,19.1,-0.2,96.95,0.02,2.65,-0.41,0.017,97.2,3.9,,1.03,-0.19,188.4,-17.8,44.78,1,1,8,-1,2,0,0,0,1,2,4,1,3
29/03/2024 9:00,21.7,-1,96.98,0,3.55,0.47,0,89.4,4.6,,1.3,0.38,144.4,-21.6,44.98,11,8,71,12,35,0,0,0,4,3,7,3,1
29/03/2024 10:00,24.3,0.4,96.98,0,1.68,-0.87,0,83,1.1,,0.63,-0.17,96.8,-38.8,44.78,3,2,67,5,46,0,0,0,2,4,11,1,10
29/03/2024 11:00,28.2,0.9,96.94,-0.01,1.68,-0.25,0.017,68.7,-3.1,,0.64,-0.07,51,27.7,44.78,6,4,81,9,71,0,0,0,6,4,14,5,1
29/03/2024 12:00,26.6,2,96.88,-0.02,1.24,-1.02,0,71.2,-8,,0.59,-0.09,52.8,14.9,44.49,28,24,89,-9,103,0,0,0,4,4,11,1,7
29/03/2024 13:00,25.4,1.2,96.81,-0.02,1.81,0.43,0,72.8,-8.2,,0.64,0.06,72.4,26.3,44.59,5,6,90,-2,109,0,0,0,2,0,4,4,11
29/03/2024 14:00,26.7,0,96.79,0,1.61,-1.47,0.017,64.9,-1.4,,0.58,-0.16,31.6,-67.5,44.49,9,10,113,-1,85,0,0,0,5,1,12,3,12
29/03/2024 15:00,24.6,-1.2,96.79,0,1.81,0.34,0,73.4,5.3,,0.56,0.01,39.1,-17,44.2,2,2,57,-2,42,0,0,0,1,0,14,0,9
29/03/2024 16:00,24.5,0,96.76,-0.01,1.8,0.34,0,70,-1.4,,0.58,0.1,62,-17.6,44.1,0,0,77,2,42,0,0,0,3,2,0,4,0
29/03/2024 17:00,22.4,0.8,96.81,-0.01,1.31,-0.09,0.017,80,-3.5,,0.44,-0.08,48.3,-2.7,44,0,0,32,-4,20,0,0,0,5,0,8,4,5
29/03/2024 18:00,20.9,-0.3,96.88,0,0.82,-0.25,0,81.3,0.8,,0.27,-0.06,51,9,44.19,na,na,20,-8,5,0,0,0,5,1,1,3,6
29/03/2024 19:00,19.8,-0.2,96.91,0,1.9,-0.04,0,89.8,2.3,,0.89,0.18,193.1,12.4,44.09,na,na,0,-2,0,0,0,0,3,3,2,3,14
29/03/2024 20:00,18.6,-0.1,97.02,0.04,3.76,-2.46,0,94,0.4,,1.03,-0.43,82.5,-26.6,44.48,na,na,14,7,0,0,0,0,1,3,13,3,10
29/03/2024 21:00,17.7,-0.2,97.04,-0.01,1.3,-0.29,0.017,96.5,0.2,,0.52,-0.08,42.4,9,44.48,na,na,0,-7,0,0,0,0,3,1,1,5,14
29/03/2024 22:00,17.4,0,97.02,-0.01,2.32,0.69,0,96.3,-0.4,,1.18,0.64,196.3,44.4,44.48,na,na,12,0,0,0,0,0,0,2,1,2,13
29/03/2024 23:00,17.6,0,96.99,-0.01,2.9,0.15,0,93.5,0.3,,2,0.32,198.4,2,44.48,na,na,0,0,0,0,0,0,6,1,7,1,9
30/03/2024 0:00,17.6,0,96.98,0.01,2.65,-0.04,0.017,95.4,0.3,,1.78,-0.34,195.7,-3.2,43.99,na,na,0,0,0,0,0,0,2,5,2,2,9
30/03/2024 1:00,17.8,0,96.95,0,2.23,-0.63,0,96,-0.2,,1.51,-0.07,197.8,0.7,47.82,na,na,0,0,0,0,0,0,4,3,1,0,14
30/03/2024 2:00,17.9,0,96.88,0,2.33,-0.18,0,96.8,0.8,,1,-0.54,195.3,-1.1,47.72,na,na,0,0,0,0,0,0,0,4,5,2,11
30/03/2024 3:00,18.2,0.1,96.84,0,2.77,-0.7,0,96.8,0.2,,0.8,-0.05,180.8,-8.7,47.33,na,na,0,0,0,0,0,0,1,3,6,5,13
30/03/2024 4:00,18.2,0,96.82,-0.01,1.95,0.13,0.017,97.4,0.4,,0.75,-0.08,191.3,-28.1,47.72,na,na,0,0,0,0,0,0,6,0,1,2,1
30/03/2024 5:00,17.9,-0.2,96.86,-0.02,2.59,-1.63,0,98.2,0.7,,1.1,-0.18,216.4,15.5,52.43,2,0,0,0,0,0,1,0,5,2,2,5,9
30/03/2024 6:00,18.2,0,96.9,0.02,2.61,-0.49,0,97.6,0.4,,1.08,-0.03,194.7,-29.8,50.07,0,0,0,0,0,0,0,0,5,1,10,3,5
30/03/2024 7:00,18.2,-0.2,96.91,-0.01,2.5,0.15,0.017,100,2.2,,0.89,-0.33,205.5,-28.6,49.39,4,6,4,1,0,0,0,0,6,6,3,6,5
30/03/2024 8:00,18.5,-0.3,96.96,0.02,2.4,0.79,0,100,0,,0.9,0.15,186.2,5.3,49,1,1,29,4,9,0,0,0,6,5,10,3,1
30/03/2024 9:00,19.9,1.3,96.96,-0.03,2.73,0.56,0,100,0,,0.98,0.07,163,-31.2,49,72,37,13,-1,12,23,35,58,0,5,9,3,11
30/03/2024 10:00,23,1.8,96.99,0,2.2,-1.22,0.017,93.5,-6.5,,0.83,-0.22,218.2,24.6,48.9,159,106,53,6,26,28,107,135,6,5,0,3,11
30/03/2024 11:00,23.8,-0.8,96.93,-0.03,2.25,0.16,0,87.1,5.6,,0.89,0.14,179.8,0.6,47.92,246,198,83,-2,71,74,176,250,6,5,7,5,1
30/03/2024 12:00,23.5,0.3,96.88,-0.01,2.41,-0.32,0,82,-1.5,,0.88,-0.15,201,45,47.73,154,223,121,1,78,45,141,186,3,2,0,5,9
30/03/2024 13:00,23.2,-0.8,96.79,-0.02,3.64,1.4,0,83.9,5,,0.93,0.04,200.7,41.1,47.33,169,177,120,9,145,56,98,154,4,3,1,5,2
30/03/2024 14:00,24,-0.1,96.74,0,2.95,-1.17,0.017,80.6,-0.1,,0.89,-0.19,137.5,15,47.14,136,158,90,-3,189,111,53,164,6,3,8,5,11
30/03/2024 15:00,22.6,0.7,96.72,-0.02,4.73,1.52,0,80.1,-7.3,,1.27,0.14,185,41.9,46.84,75,75,79,-6,162,51,19,70,5,0,5,0,7
30/03/2024 16:00,23.5,1.1,96.73,0.01,2.51,-1.15,0,76.6,-5.7,,0.9,-0.25,131.9,-5.4,46.65,4,5,54,-4,103,0,0,0,3,2,10,4,8
30/03/2024 17:00,21.2,-0.1,96.76,0.02,2.22,-0.34,0.017,82.4,-1,,0.85,-0.12,260,58.3,46.45,1,1,33,5,12,0,0,0,3,5,3,0,4
30/03/2024 18:00,19.8,-0.3,96.78,0.03,3.17,-0.11,0,82.3,0.7,,1.09,0.06,171.7,-131.7,46.15,na,na,15,-10,10,0,0,0,4,1,3,2,7
30/03/2024 19:00,19.3,0.1,96.81,0.01,3.15,-0.41,0,85,0,,1.02,-0.12,244.4,19.1,46.05,na,na,0,0,0,0,0,0,6,2,6,5,0
30/03/2024 20:00,18.8,0,96.81,0,2.34,-0.82,0,86.2,-1.2,,0.88,-0.19,273.3,33.5,45.85,na,na,0,0,0,0,0,0,0,5,13,5,4
30/03/2024 21:00,18.6,-0.1,96.8,-0.02,2,-1.2,0.017,88.3,0.3,,0.97,0.11,222.5,-39.6,45.76,na,na,0,0,0,0,0,0,4,2,10,5,6
30/03/2024 22:00,18.4,-0.2,96.78,-0.02,2.12,-0.5,0,91.6,-0.3,,0.77,-0.09,238.1,-50.1,45.56,na,na,0,0,0,0,0,0,6,1,12,4,11
30/03/2024 23:00,18.5,0.1,96.73,-0.01,2.36,0.18,0,91.3,0.1,,0.88,0.03,245.4,16.3,45.56,na,na,0,0,0,0,0,0,4,5,1,4,8
31/03/2024 0:00,18.8,-0.2,96.68,-0.02,3.05,-2.25,0,93.2,2.4,,1.2,0.13,129.3,-6.5,45.36,na,na,0,0,0,0,0,0,3,5,5,5,0
31/03/2024 1:00,17.8,-0.1,96.64,-0.03,2.28,-0.58,0.017,94.6,-0.7,,1.37,0.43,213.2,-10.4,45.36,na,na,0,0,0,0,0,0,2,1,11,5,5
31/03/2024 2:00,17.4,-0.1,96.58,-0.02,2.04,-0.39,0,95.6,0.1,,1.38,-0.17,204.7,-2,45.37,na,na,0,0,0,0,0,0,0,3,14,2,13
31/03/2024 3:00,17.3,0.1,96.54,0,2.31,-0.12,0,95.6,-0.4,,1.41,-0.36,201.9,-2.2,45.17,na,na,0,0,0,0,0,0,3,2,0,0,11
31/03/2024 4:00,17.2,0.1,96.53,0,2.07,-0.54,0,96.3,-0.3,,1.24,-0.02,201,4.5,45.17,na,na,0,0,0,0,0,0,0,1,14,3,9
31/03/2024 5:00,17.1,-0.1,96.54,0,1.93,-0.3,0.017,96.9,0.2,,1.04,0.13,194,-14.8,45.08,3,2,1,0,0,0,0,0,3,5,10,4,10
31/03/2024 6:00,16.7,0,96.54,0.01,2,0.08,0,96.1,-0.5,,1.08,0.03,204.9,3,44.99,11,8,12,6,4,0,2,2,1,3,10,5,1
31/03/2024 7:00,17.2,0,96.6,0.02,2.9,-0.39,0,99.1,0.3,,1.23,0.09,189.9,-8.2,44.79,0,0,32,3,21,0,0,0,0,6,11,6,3
31/03/2024 8:00,18.9,-0.2,96.67,0.04,2.2,-0.22,0,100,2.1,,0.89,-0.06,182.3,-11.2,44.97,0,0,53,13,29,0,0,0,6,0,10,5,11
31/03/2024 9:00,19.8,0.3,96.67,0.01,2.28,0.73,0.017,92.4,-4.5,,0.9,0.13,172.7,9.3,44.58,5,5,61,-7,43,0,0,0,2,1,10,2,14
31/03/2024 10:00,19.4,0,96.67,0.01,1.54,-0.46,0,99.6,1.1,,0.82,0.1,179.1,-2.7,44.77,13,13,88,-1,79,0,0,0,5,0,11,0,10
31/03/2024 11:00,20.9,-0.5,96.61,-0.01,2.39,-0.15,0,94,3,,0.91,0.01,143.5,-20.3,44.59,12,12,65,-2,93,0,0,0,1,2,10,3,13
31/03/2024 12:00,18.8,-0.1,96.53,-0.04,1.83,-0.74,0.017,97.7,2.9,,0.84,0.21,204.7,70.8,45.07,29,24,61,-3,53,0,0,0,4,4,11,1,1
31/03/2024 13:00,20.4,0.3,96.45,-0.02,2.67,1.2,0,97.4,-2.6,,0.86,0.2,169.3,-39,47.33,9,9,99,9,94,0,0,0,1,0,7,5,5
31/03/2024 14:00,21.2,-0.2,96.41,-0.02,1.52,-0.39,0,95.8,4.8,,0.61,-0.18,206.3,28.3,47.23,10,9,76,-12,120,0,0,0,4,6,7,2,1
31/03/2024 15:00,20.8,-1,96.4,0.02,1.4,-0.26,0,95.3,1.9,,0.51,-0.09,201.5,-1.3,46.84,3,3,81,9,80,0,0,0,0,4,6,6,10
31/03/2024 16:00,20.6,0.2,96.37,-0.01,1.64,-0.36,0.017,94.3,0,,0.68,-0.05,220.7,-19.7,46.65,1,1,39,-7,34,0,0,0,0,2,4,1,11
31/03/2024 17:00,19.5,-0.7,96.44,0.01,2.72,0,0,93.4,1.1,,0.88,0.25,235.4,-31.5,46.35,0,0,20,2,11,0,0,0,3,3,9,4,4
31/03/2024 18:00,18.2,0.4,96.52,0.02,3.57,0.86,0,90.4,-4.2,,1.25,0.43,175.2,-56.5,46.34,na,na,0,-10,0,0,0,0,6,4,12,1,3
31/03/2024 19:00,17.9,-0.1,96.57,0.03,2.09,-0.43,0.017,92.3,0.9,,0.69,-0.36,220.6,36.6,46.35,na,na,0,0,0,0,0,0,2,0,10,3,9
31/03/2024 20:00,18.4,0.5,96.6,0,2.35,-0.6,0,93.1,-2.6,,0.86,0.06,125.9,9.2,46.34,na,na,0,0,0,0,0,0,3,1,12,6,12
31/03/2024 21:00,18.3,0,96.58,-0.01,2.14,-0.05,0,95.4,0,,0.96,0.08,181.9,-17.3,46.34,na,na,0,0,0,0,0,0,1,4,10,0,8
31/03/2024 22:00,18.5,0,96.54,-0.03,3.13,0.87,0,94.1,-0.3,,1.06,0.05,192.7,-32.9,45.85,na,na,0,0,0,0,0,0,1,4,3,6,1
31/03/2024 23:00,18.4,0,96.53,-0.01,1.54,-0.95,0.017,95.5,0.7,,0.59,-0.18,156,-52,45.85,na,na,0,0,0,0,0,0,2,2,14,0,10
1/04/2024 0:00,18.5,-0.4,96.48,0.01,2.68,0.38,0,96.2,1.6,,0.99,0.01,254.9,33.7,45.75,na,na,0,0,0,0,0,0,1,0,6,1,1
1/04/2024 1:00,18.1,0,96.45,-0.01,2.74,-0.33,0,94.1,-1.4,,0.91,-0.15,201.4,-13.5,45.56,na,na,0,0,0,0,0,0,6,2,2,2,11
1/04/2024 2:00,18,-0.1,96.39,-0.02,0.96,-0.53,0,95.4,-0.3,,0.51,-0.16,207.7,4.5,45.56,na,na,0,0,0,0,0,0,2,4,7,6,10
1/04/2024 3:00,18.1,0,96.39,0,2.07,-0.8,0.017,96.8,0,,0.74,-0.06,234.9,29.8,45.66,na,na,0,0,0,0,0,0,1,3,1,5,8
